level2_id,root_id,classification
186856642229305423,864691135162983725,myelinated
186856642229305423,864691135162983725,myelinated
186927010973483127,864691135162983725,myelinated
186927010973483127,864691135162983725,myelinated
186997379717660864,864691135162983725,myelinated
186997379717660864,864691135162983725,myelinated
187067748461838503,864691135162983725,myelinated
187067817181315184,864691135162983725,myelinated
187138117206016119,864691135162983725,myelinated
187138117206016119,864691135162983725,myelinated
187208485950193811,864691135162983725,myelinated
187208485950193811,864691135162983725,myelinated
187278854694371502,864691135162983725,myelinated
187278854694371502,864691135162983725,myelinated
187349223438549187,864691135162983725,myelinated
187349223438549187,864691135162983725,myelinated
187419592182726871,864691135162983725,myelinated
187419592182726871,864691135162983725,myelinated
187419660902203680,864691135162983725,myelinated
187489960926904494,864691135162983725,myelinated
187490029646381222,864691135162983725,myelinated
187560398390558882,864691135162983725,myelinated
187560398390558882,864691135162983725,myelinated
187560398390559073,864691135162983725,myelinated
187630767134736551,864691135162983725,myelinated
187630835854213323,864691135162983725,myelinated
187701135878914321,864691135162983725,myelinated
187701135878914321,864691135162983725,myelinated
187771504623091921,864691135162983725,myelinated
187771504623091921,864691135162983725,myelinated
187841873367269588,864691135162983725,myelinated
187841942086746385,864691135162983725,myelinated
187912242111447282,864691135162983725,myelinated
187912310830924013,864691135162983725,myelinated
187982610855624976,864691135162983725,myelinated
187982679575101738,864691135162983725,myelinated
188052979599802681,864691135162983725,myelinated
188053048319279404,864691135162983725,myelinated
188123417063457071,864691135162983725,myelinated
188123417063457071,864691135162983725,myelinated
188193785807634759,864691135162983725,myelinated
188193785807634759,864691135162983725,myelinated
188193854527111563,864691135162983725,myelinated
188264154551812417,864691135162983725,myelinated
188264223271289198,864691135162983725,myelinated
188334523295990103,864691135162983725,myelinated
188334523295990103,864691135162983725,myelinated
188404892040167751,864691135162983725,myelinated
188475260784345484,864691135162983725,myelinated
188475260784345484,864691135162983725,myelinated
188475329503822308,864691135162983725,myelinated
188475398223299021,864691135162983725,myelinated
188545698247999930,864691135162983725,myelinated
188545766967476669,864691135162983725,myelinated
190234685614325761,864691135162983725,myelinated
190234685614325761,864691135162983725,myelinated
190305054358503425,864691135162983725,myelinated
176719556868309407,864691135162983725,myelinated
176719488148832780,864691135162983725,myelinated
176719488148832780,864691135162983725,myelinated
176719488148832780,864691135162983725,myelinated
176719419429355854,864691135162983725,myelinated
176719419429355854,864691135162983725,myelinated
176719350709879039,864691135162983725,myelinated
176719350709879039,864691135162983725,myelinated
176719350709879039,864691135162983725,myelinated
176719281990402248,864691135162983725,myelinated
176719281990402248,864691135162983725,myelinated
164828888906597196,864691135162983725,myelinated
164828888906597196,864691135162983725,myelinated
164758520162419664,864691135162983725,myelinated
164758520162419664,864691135162983725,myelinated
164758588881896448,864691135162983725,myelinated
164688151485349955,864691135162983725,myelinated
164688220137718747,864691135162983725,myelinated
164617851393540993,864691135162983725,myelinated
164617851460648980,864691135162983725,myelinated
164617920180125791,864691135162983725,myelinated
164547482716471354,864691135162983725,myelinated
164547551435948095,864691135162983725,myelinated
164477182691770451,864691135162983725,myelinated
164477182691770451,864691135162983725,myelinated
164406813947592849,864691135162983725,myelinated
164406813947592849,864691135162983725,myelinated
164406813947592849,864691135162983725,myelinated
164336445203415214,864691135162983725,myelinated
164336445203415214,864691135162983725,myelinated
164266076459237640,864691135162983725,myelinated
164195707715060058,864691135162983725,myelinated
164125338970882420,864691135162983725,myelinated
164125407690359171,864691135162983725,myelinated
164054970226704807,864691135162983725,myelinated
164055038946181494,864691135162983725,myelinated
163984670202003919,864691135162983725,myelinated
163984670202003919,864691135162983725,myelinated
163984601482527201,864691135162983725,myelinated
163914232738349569,864691135162983725,myelinated
163914301457826289,864691135162983725,myelinated
163843932713648594,864691135162983725,myelinated
163843932713648594,864691135162983725,myelinated
163773563969470918,864691135162983725,myelinated
163773563969470918,864691135162983725,myelinated
163703195225293330,864691135162983725,myelinated
163703195225293330,864691135162983725,myelinated
163632826481115523,864691135162983725,myelinated
163632826481115523,864691135162983725,myelinated
163562457736937929,864691135162983725,myelinated
163562457736937929,864691135162983725,myelinated
163492088992760308,864691135162983725,myelinated
163492088992760308,864691135162983725,myelinated
163492020273283704,864691135162983725,myelinated
163421720248582707,864691135162983725,myelinated
163421651529106086,864691135162983725,myelinated
163421651529106086,864691135162983725,myelinated
163351282784928432,864691135162983725,myelinated
163351282784928432,864691135162983725,myelinated
163351214065451679,864691135162983725,myelinated
163351214065451679,864691135162983725,myelinated
163280845321274086,864691135162983725,myelinated
163210476577096360,864691135162983725,myelinated
163210476577096331,864691135162983725,myelinated
163210407857619537,864691135162983725,myelinated
163140039113441873,864691135162983725,myelinated
163140039113441844,864691135162983725,myelinated
163069739088740951,864691135162983725,myelinated
163069670369264266,864691135162983725,myelinated
162999301625086824,864691135162983725,myelinated
162999301625086824,864691135162983725,myelinated
162999301692194836,864691135162983725,myelinated
162999301692194836,864691135162983725,myelinated
162928932948017240,864691135162983725,myelinated
162928864228540555,864691135162983725,myelinated
162858495484362911,864691135162983725,myelinated
162858564203839619,864691135162983725,myelinated
162788195459662018,864691135162983725,myelinated
162788195459662018,864691135162983725,myelinated
162788126740185325,864691135162983725,myelinated
162788126740185325,864691135162983725,myelinated
162717757996007678,864691135162983725,myelinated
162717757996007678,864691135162983725,myelinated
162717826715484570,864691135162983725,myelinated
162647457971306916,864691135162983725,myelinated
162647389251830217,864691135162983725,myelinated
162647389251830217,864691135162983725,myelinated
162577089227129360,864691135162983725,myelinated
162577089227129360,864691135162983725,myelinated
162577089227129360,864691135162983725,myelinated
162506720482951625,864691135162983725,myelinated
162506720482951625,864691135162983725,myelinated
162506720482951625,864691135162983725,myelinated
162436351738773961,864691135162983725,myelinated
162436351738773961,864691135162983725,myelinated
162365982994596467,864691135162983725,myelinated
162365982994596467,864691135162983725,myelinated
162295614250418800,864691135162983725,myelinated
162295614250418800,864691135162983725,myelinated
162295682969895532,864691135162983725,myelinated
162225245506241110,864691135162983725,myelinated
162225245506241110,864691135162983725,myelinated
162154876762063473,864691135162983725,myelinated
162154876762063473,864691135162983725,myelinated
162084508017886005,864691135162983725,myelinated
162084508017886005,864691135162983725,myelinated
162084576737362773,864691135162983725,myelinated
162084508084994092,864691135162983725,myelinated
162014139340816439,864691135162983725,myelinated
162014139340816439,864691135162983725,myelinated
162014208060293152,864691135162983725,myelinated
162014208060293152,864691135162983725,myelinated
162014208060293152,864691135162983725,myelinated
161943839316115499,864691135162983725,myelinated
161873470571938013,864691135162983725,myelinated
161873470571938013,864691135162983725,myelinated
161803170547237186,864691135162983725,myelinated
161803101827760443,864691135162983725,myelinated
161803101827760443,864691135162983725,myelinated
161803101827760443,864691135162983725,myelinated
161732733083582911,864691135162983725,myelinated
161732733083582911,864691135162983725,myelinated
161732664364106341,864691135162983725,myelinated
161662364339405410,864691135162983725,myelinated
161662295619928713,864691135162983725,myelinated
161662364339405436,864691135162983725,myelinated
161591995595227808,864691135162983725,myelinated
161591926875751148,864691135162983725,myelinated
161591926875751148,864691135162983725,myelinated
161521558131573523,864691135162983725,myelinated
161521558131573523,864691135162983725,myelinated
161451189387395896,864691135162983725,myelinated
161451189387395896,864691135162983725,myelinated
161380820643218427,864691135162983725,myelinated
161380820643218427,864691135162983725,myelinated
161310451899040803,864691135162983725,myelinated
161310451899040803,864691135162983725,myelinated
161310451966148636,864691135162983725,myelinated
161240083221971041,864691135162983725,myelinated
161240083221971041,864691135162983725,myelinated
161169714477793456,864691135162983725,myelinated
161099277014139141,864691135162983725,myelinated
161099277014139141,864691135162983725,myelinated
161099345733616535,864691135162983725,myelinated
161099345733616535,864691135162983725,myelinated
161099345733616535,864691135162983725,myelinated
161099277014139324,864691135162983725,myelinated
161099277014139324,864691135162983725,myelinated
161028976989438272,864691135162983725,myelinated
161028908269961677,864691135162983725,myelinated
161028908269961677,864691135162983725,myelinated
161028908269961795,864691135162983725,myelinated
160958608245260533,864691135162983725,myelinated
160958608245260533,864691135162983725,myelinated
160888239501082868,864691135162983725,myelinated
160888239501082868,864691135162983725,myelinated
160888239501082868,864691135162983725,myelinated
160817870756905196,864691135162983725,myelinated
160817870756905196,864691135162983725,myelinated
160817870756905196,864691135162983725,myelinated
166235920192766300,864691135162983725,myelinated
166235920192766300,864691135162983725,myelinated
166235920192766300,864691135162983725,myelinated
166165551448588373,864691135162983725,myelinated
166165620168065218,864691135162983725,myelinated
166095251423887428,864691135162983725,myelinated
166095251423887428,864691135162983725,myelinated
166024882679709822,864691135162983725,myelinated
166024882679709822,864691135162983725,myelinated
165954513935532280,864691135162983725,myelinated
165954513935532280,864691135162983725,myelinated
165884145191354716,864691135162983725,myelinated
165884145191354716,864691135162983725,myelinated
165884213910831530,864691135162983725,myelinated
165813845166653885,864691135162983725,myelinated
165813845166653885,864691135162983725,myelinated
165673176397775429,864691135162983725,myelinated
165673176397775429,864691135162983725,myelinated
165673245117252155,864691135162983725,myelinated
165602876373074524,864691135162983725,myelinated
165602807653597798,864691135162983725,myelinated
165532507628896889,864691135162983725,myelinated
165532438909420146,864691135162983725,myelinated
165532438909420146,864691135162983725,myelinated
165532507628897006,864691135162983725,myelinated
165462070165242367,864691135162983725,myelinated
165391770140541542,864691135162983725,myelinated
165391701421064713,864691135162983725,myelinated
165391770140541534,864691135162983725,myelinated
165321332676887190,864691135162983725,myelinated
165251032652186361,864691135162983725,myelinated
165250963932709599,864691135162983725,myelinated
165250963932709599,864691135162983725,myelinated
165180595188532018,864691135162983725,myelinated
165180595188532018,864691135162983725,myelinated
165110226444354366,864691135162983725,myelinated
165110295163830932,864691135162983725,myelinated
165110295163830932,864691135162983725,myelinated
165039926419653218,864691135162983725,myelinated
165039926419653218,864691135162983725,myelinated
165039995139129905,864691135162983725,myelinated
164969626394952325,864691135162983725,myelinated
164969626394952325,864691135162983725,myelinated
164899257650774722,864691135162983725,myelinated
160747502012727722,864691135162983725,myelinated
160747502012727722,864691135162983725,myelinated
160747570732204574,864691135162983725,myelinated
160677133268550191,864691135162983725,myelinated
167995001291145384,864691135162983725,myelinated
170527863697571973,864691135162983725,myelinated
170527863697571973,864691135162983725,myelinated
170457494953394309,864691135162983725,myelinated
170457563672871044,864691135162983725,myelinated
170387126209216697,864691135162983725,myelinated
170387126209216697,864691135162983725,myelinated
170316757465039039,864691135162983725,myelinated
170316757465039039,864691135162983725,myelinated
170246388720861395,864691135162983725,myelinated
170246388720861395,864691135162983725,myelinated
170176019976683831,864691135162983725,myelinated
170176088696160499,864691135162983725,myelinated
170176088696160499,864691135162983725,myelinated
170105719951982853,864691135162983725,myelinated
170105719951982853,864691135162983725,myelinated
170035351207805159,864691135162983725,myelinated
170035419927281900,864691135162983725,myelinated
169964982463627449,864691135162983725,myelinated
177141494522577324,864691135162983725,myelinated
177071194497876360,864691135162983725,myelinated
177071194497876358,864691135162983725,myelinated
177141631961531363,864691135162983725,myelinated
177071263217353114,864691135162983725,myelinated
177141700681008215,864691135162983725,myelinated
177071331936829878,864691135162983725,myelinated
177141769400484311,864691135162983725,myelinated
177071400656306541,864691135162983725,myelinated
177071400656306541,864691135162983725,myelinated
177071469375783288,864691135162983725,myelinated
177071469375783288,864691135162983725,myelinated
177001100631605573,864691135162983725,myelinated
177001169351082260,864691135162983725,myelinated
177001100631605484,864691135162983725,myelinated
177001100631605484,864691135162983725,myelinated
176930800606904447,864691135162983725,myelinated
176930800606904447,864691135162983725,myelinated
176930731887427725,864691135162983725,myelinated
176860363143249948,864691135162983725,myelinated
176860363143249948,864691135162983725,myelinated
176860363076141848,864691135162983725,myelinated
176860431795619493,864691135162983725,myelinated
176860431795619493,864691135162983725,myelinated
176860363076141761,864691135162983725,myelinated
176790063051440746,864691135162983725,myelinated
176789994331963992,864691135162983725,myelinated
176789994331963992,864691135162983725,myelinated
176719625587786261,864691135162983725,myelinated
176719625587786261,864691135162983725,myelinated
176789994331963951,864691135162983725,myelinated
176789925612487190,864691135162983725,myelinated
176719556868309407,864691135162983725,myelinated
190375423102681118,864691135162983725,myelinated
190375423102681118,864691135162983725,myelinated
190375491822157918,864691135162983725,myelinated
190445791846858830,864691135162983725,myelinated
190445860566335552,864691135162983725,myelinated
190516160591036525,864691135162983725,myelinated
190516229310513280,864691135162983725,myelinated
190586529335214205,864691135162983725,myelinated
190586598054690931,864691135162983725,myelinated
190656898079391986,864691135162983725,myelinated
190656966798868587,864691135162983725,myelinated
190656966798868587,864691135162983725,myelinated
190727335543046246,864691135162983725,myelinated
190727335543046246,864691135162983725,myelinated
190797704287223951,864691135162983725,myelinated
190797704287223951,864691135162983725,myelinated
190868073031401666,864691135162983725,myelinated
190868073031401666,864691135162983725,myelinated
190938441775579336,864691135162983725,myelinated
190938441775579336,864691135162983725,myelinated
190938510495056154,864691135162983725,myelinated
191008810519757018,864691135162983725,myelinated
191008879239233770,864691135162983725,myelinated
191079179263934729,864691135162983725,myelinated
191079179263934729,864691135162983725,myelinated
191149548008112412,864691135162983725,myelinated
191149616727589126,864691135162983725,myelinated
191219916752290157,864691135162983725,myelinated
191219985471766821,864691135162983725,myelinated
191290285496467752,864691135162983725,myelinated
191290354215944491,864691135162983725,myelinated
191360654240645401,864691135162983725,myelinated
191360722960122181,864691135162983725,myelinated
191431022984823062,864691135162983725,myelinated
191431091704299841,864691135162983725,myelinated
191431091704299841,864691135162983725,myelinated
191501460448477466,864691135162983725,myelinated
191501460448477466,864691135162983725,myelinated
191571829192655243,864691135162983725,myelinated
191642197936832954,864691135162983725,myelinated
191642197936832954,864691135162983725,myelinated
191642129217356303,864691135162983725,myelinated
191712566681010632,864691135162983725,myelinated
191712566681010632,864691135162983725,myelinated
191782935425188247,864691135162983725,myelinated
191782935425188247,864691135162983725,myelinated
191782866705711710,864691135162983725,myelinated
191782866705711710,864691135162983725,myelinated
191853235449889278,864691135162983725,myelinated
191923672913543670,864691135162983725,myelinated
191923604194066925,864691135162983725,myelinated
191923604194066925,864691135162983725,myelinated
191994041657721325,864691135162983725,myelinated
191993972938244567,864691135162983725,myelinated
191994041657721454,864691135162983725,myelinated
192064341682422395,864691135162983725,myelinated
192134710426599994,864691135162983725,myelinated
192134710426599994,864691135162983725,myelinated
192134779146076749,864691135162983725,myelinated
192205079170777818,864691135162983725,myelinated
192205079170777818,864691135162983725,myelinated
192275447914955439,864691135162983725,myelinated
192275447914955439,864691135162983725,myelinated
192345816659133219,864691135162983725,myelinated
192345816659133238,864691135162983725,myelinated
192416185403310867,864691135162983725,myelinated
192134710426599994,864691135162983725,myelinated
192205147890254484,864691135162983725,myelinated
192205079170777745,864691135162983725,myelinated
192275447914955385,864691135162983725,myelinated
192275447914955361,864691135162983725,myelinated
192275447914955361,864691135162983725,myelinated
192134710426599994,864691135162983725,myelinated
192205147890254484,864691135162983725,myelinated
192205079170777783,864691135162983725,myelinated
192205147890254487,864691135162983725,myelinated
192275516634432166,864691135162983725,myelinated
192275516634432161,864691135162983725,myelinated
177000550875791641,864691135162983725,myelinated
177000550875791641,864691135162983725,myelinated
176930182131614044,864691135162983725,myelinated
176930182131614044,864691135162983725,myelinated
176859813387436357,864691135162983725,myelinated
176859813387436357,864691135162983725,myelinated
176789444643258768,864691135162983725,myelinated
176789444643258768,864691135162983725,myelinated
176719075899081149,864691135162983725,myelinated
176719144618557856,864691135162983725,myelinated
176719144618557856,864691135162983725,myelinated
176648775874380082,864691135162983725,myelinated
176648775874380082,864691135162983725,myelinated
176578407130202399,864691135162983725,myelinated
176578475849679145,864691135162983725,myelinated
176508038386024785,864691135162983725,myelinated
176508107105501451,864691135162983725,myelinated
176437738361323835,864691135162983725,myelinated
176437738361323835,864691135162983725,myelinated
176367369617146274,864691135162983725,myelinated
176367300897669461,864691135162983725,myelinated
176297000872968543,864691135162983725,myelinated
176296932153491804,864691135162983725,myelinated
176226563409314131,864691135162983725,myelinated
176226563409314131,864691135162983725,myelinated
176226563409314131,864691135162983725,myelinated
176156194665136487,864691135162983725,myelinated
176156194665136487,864691135162983725,myelinated
176085825920958864,864691135162983725,myelinated
176085825920958864,864691135162983725,myelinated
176015457176781162,864691135162983725,myelinated
176015457176781162,864691135162983725,myelinated
175945088432603467,864691135162983725,myelinated
175945019713126774,864691135162983725,myelinated
175874650968949209,864691135162983725,myelinated
175874719688425907,864691135162983725,myelinated
175804282224771396,864691135162983725,myelinated
175804350944248086,864691135162983725,myelinated
175733982200070403,864691135162983725,myelinated
175733982200070403,864691135162983725,myelinated
175663613455892851,864691135162983725,myelinated
175663613455892851,864691135162983725,myelinated
175663613455892851,864691135162983725,myelinated
175593244711715287,864691135162983725,myelinated
175593244711715287,864691135162983725,myelinated
175522875967537608,864691135162983725,myelinated
175522875967537608,864691135162983725,myelinated
175452507223359965,864691135162983725,myelinated
175452507223359965,864691135162983725,myelinated
175382138479182381,864691135162983725,myelinated
175382138479182381,864691135162983725,myelinated
175311769735004786,864691135162983725,myelinated
175382207198659096,864691135162983725,myelinated
175311838454481516,864691135162983725,myelinated
175311838454481516,864691135162983725,myelinated
175241469710303884,864691135162983725,myelinated
175241469710303884,864691135162983725,myelinated
175171100966126333,864691135162983725,myelinated
175171169685603016,864691135162983725,myelinated
175171169685603016,864691135162983725,myelinated
175100800941425412,864691135162983725,myelinated
175100800941425412,864691135162983725,myelinated
175100869660902219,864691135162983725,myelinated
175030500916724862,864691135162983725,myelinated
175030500983832596,864691135162983725,myelinated
175030500983832596,864691135162983725,myelinated
174960132239655077,864691135162983725,myelinated
175030569703309452,864691135162983725,myelinated
175030569703309452,864691135162983725,myelinated
174960200959131777,864691135162983725,myelinated
174960200959131777,864691135162983725,myelinated
174960269678608648,864691135162983725,myelinated
174889832214954347,864691135162983725,myelinated
174889900934431095,864691135162983725,myelinated
174889900934431095,864691135162983725,myelinated
174889900934431095,864691135162983725,myelinated
174819532190253485,864691135162983725,myelinated
174819532190253485,864691135162983725,myelinated
174819532190253485,864691135162983725,myelinated
174749232165552617,864691135162983725,myelinated
174749163446075945,864691135162983725,myelinated
174749163446075945,864691135162983725,myelinated
174678863421375180,864691135162983725,myelinated
174678863421375180,864691135162983725,myelinated
174678863421375186,864691135162983725,myelinated
174678794701898505,864691135162983725,myelinated
174678863421375203,864691135162983725,myelinated
174678863421375213,864691135162983725,myelinated
174678863488483336,864691135162983725,myelinated
174608426024828966,864691135162983725,myelinated
174608494744305668,864691135162983725,myelinated
174608494744305668,864691135162983725,myelinated
174538126000128053,864691135162983725,myelinated
174538126000128053,864691135162983725,myelinated
174538126000128053,864691135162983725,myelinated
174467757255950565,864691135162983725,myelinated
174467757255950565,864691135162983725,myelinated
174467825975427363,864691135162983725,myelinated
174397457231249727,864691135162983725,myelinated
174327019767595519,864691135162983725,myelinated
174327019767595519,864691135162983725,myelinated
174327019767595519,864691135162983725,myelinated
174256651023417894,864691135162983725,myelinated
174256719742894673,864691135162983725,myelinated
174186282279240273,864691135162983725,myelinated
174186350998717067,864691135162983725,myelinated
174186350998717067,864691135162983725,myelinated
174115982254539407,864691135162983725,myelinated
174115982254539407,864691135162983725,myelinated
174045613510361875,864691135162983725,myelinated
174045613510361875,864691135162983725,myelinated
174045682229838602,864691135162983725,myelinated
174045682229838602,864691135162983725,myelinated
173975313485660924,864691135162983725,myelinated
173904944741483068,864691135162983725,myelinated
173904944741483076,864691135162983725,myelinated
173905013460960023,864691135162983725,myelinated
173905013460960023,864691135162983725,myelinated
173834644716782442,864691135162983725,myelinated
173834644716782442,864691135162983725,myelinated
173834644783890468,864691135162983725,myelinated
173764276039712797,864691135162983725,myelinated
173764344759189513,864691135162983725,myelinated
173764344759189513,864691135162983725,myelinated
173693976015011897,864691135162983725,myelinated
173693976015011897,864691135162983725,myelinated
173623607270834265,864691135162983725,myelinated
173623675990311031,864691135162983725,myelinated
173553238526656632,864691135162983725,myelinated
173553307246133421,864691135162983725,myelinated
173482938501955742,864691135162983725,myelinated
173482938501955741,864691135162983725,myelinated
173482938501955741,864691135162983725,myelinated
173412501038301423,864691135162983725,myelinated
173412569757778140,864691135162983725,myelinated
173342201013600521,864691135162983725,myelinated
173342201013600521,864691135162983725,myelinated
173342201013600521,864691135162983725,myelinated
173271832269422941,864691135162983725,myelinated
173271832269422941,864691135162983725,myelinated
173271900988899759,864691135162983725,myelinated
173201463525245372,864691135162983725,myelinated
173201463525245372,864691135162983725,myelinated
173131094781067759,864691135162983725,myelinated
173060726036890064,864691135162983725,myelinated
173060794756366798,864691135162983725,myelinated
173060726036890075,864691135162983725,myelinated
172990426012189136,864691135162983725,myelinated
172990426012189136,864691135162983725,myelinated
172919988548534769,864691135162983725,myelinated
172920057268011472,864691135162983725,myelinated
172849688523833897,864691135162983725,myelinated
172849688523833897,864691135162983725,myelinated
172779319779656261,864691135162983725,myelinated
172779319779656261,864691135162983725,myelinated
172779319779656261,864691135162983725,myelinated
172708951035478603,864691135162983725,myelinated
172708951035478603,864691135162983725,myelinated
172709019754955470,864691135162983725,myelinated
172638651010777841,864691135162983725,myelinated
172568282266600266,864691135162983725,myelinated
172568282266600266,864691135162983725,myelinated
172497913522422602,864691135162983725,myelinated
172497913522422602,864691135162983725,myelinated
172427544778244951,864691135162983725,myelinated
172427544778244951,864691135162983725,myelinated
172357176034067257,864691135162983725,myelinated
172357176034067257,864691135162983725,myelinated
172286807289889582,864691135162983725,myelinated
172286807289889582,864691135162983725,myelinated
172286876009366178,864691135162983725,myelinated
172216507265188618,864691135162983725,myelinated
172216507332296718,864691135162983725,myelinated
172146138521011067,864691135162983725,myelinated
172146138588119053,864691135162983725,myelinated
172146138588119053,864691135162983725,myelinated
172075769843941419,864691135162983725,myelinated
172075769843941419,864691135162983725,myelinated
172005401099763827,864691135162983725,myelinated
172005401099763827,864691135162983725,myelinated
171935101075062965,864691135162983725,myelinated
171935101075063005,864691135162983725,myelinated
171935101075062997,864691135162983725,myelinated
171864663611408658,864691135162983725,myelinated
171864732330885374,864691135162983725,myelinated
171794363586707763,864691135162983725,myelinated
171794363586707763,864691135162983725,myelinated
171794363586707763,864691135162983725,myelinated
171723994842530104,864691135162983725,myelinated
171724063562006839,864691135162983725,myelinated
171653626098352437,864691135162983725,myelinated
171653694817829180,864691135162983725,myelinated
171583257354174794,864691135162983725,myelinated
171583326073651502,864691135162983725,myelinated
171512957329473970,864691135162983725,myelinated
171512957329473970,864691135162983725,myelinated
171512957329473970,864691135162983725,myelinated
171442588585296261,864691135162983725,myelinated
171442588585296261,864691135162983725,myelinated
171372219841118662,864691135162983725,myelinated
171372219841118662,864691135162983725,myelinated
171301851096941018,864691135162983725,myelinated
171301851096941018,864691135162983725,myelinated
171231482352763453,864691135162983725,myelinated
171231482352763453,864691135162983725,myelinated
171231551072240212,864691135162983725,myelinated
171231551072240212,864691135162983725,myelinated
171161182328062486,864691135162983725,myelinated
171161182328062486,864691135162983725,myelinated
171090813583884925,864691135162983725,myelinated
171090813583884925,864691135162983725,myelinated
171090813583884925,864691135162983725,myelinated
171020444839707282,864691135162983725,myelinated
171020444839707282,864691135162983725,myelinated
170950076095529645,864691135162983725,myelinated
170950076095529645,864691135162983725,myelinated
170879707351352013,864691135162983725,myelinated
170879707351352013,864691135162983725,myelinated
170809338607174392,864691135162983725,myelinated
170809338607174392,864691135162983725,myelinated
170738969862996824,864691135162983725,myelinated
170738969930104858,864691135162983725,myelinated
170738969930104858,864691135162983725,myelinated
170668601185927224,864691135162983725,myelinated
170668601185927224,864691135162983725,myelinated
170598232441749648,864691135162983725,myelinated
170598232441749648,864691135162983725,myelinated
170598232441749648,864691135162983725,myelinated
169965051183104242,864691135162983725,myelinated
169894682438926516,864691135162983725,myelinated
169894682438926516,864691135162983725,myelinated
175167458699641834,864691135162983725,myelinated
174745383740637690,864691135162983725,myelinated
174745383740637690,864691135162983725,myelinated
174674946276983409,864691135162983725,myelinated
174675014996460121,864691135162983725,myelinated
174675014996460121,864691135162983725,myelinated
174604646252282641,864691135162983725,myelinated
174604646252282641,864691135162983725,myelinated
174604646252282641,864691135162983725,myelinated
174534277508105063,864691135162983725,myelinated
169894751158403402,864691135162983725,myelinated
169824382414225731,864691135162983725,myelinated
169824382414225731,864691135162983725,myelinated
169754013670048058,864691135162983725,myelinated
169754013670048058,864691135162983725,myelinated
169683644925870418,864691135162983725,myelinated
169683713645347126,864691135162983725,myelinated
169683713645347126,864691135162983725,myelinated
169613344901169492,864691135162983725,myelinated
169613344901169492,864691135162983725,myelinated
169542976156991938,864691135162983725,myelinated
169542976156991938,864691135162983725,myelinated
169472607412814310,864691135162983725,myelinated
169472607412814310,864691135162983725,myelinated
169472676132291124,864691135162983725,myelinated
169402238668636780,864691135162983725,myelinated
169402307388113749,864691135162983725,myelinated
168346845012033909,864691135162983725,myelinated
168346845012033909,864691135162983725,myelinated
168276476267856147,864691135162983725,myelinated
168276476267856147,864691135162983725,myelinated
168206107523678377,864691135162983725,myelinated
168206107523678377,864691135162983725,myelinated
168135738779500656,864691135162983725,myelinated
168135670060024127,864691135162983725,myelinated
168065370035322994,864691135162983725,myelinated
168065370035322993,864691135162983725,myelinated
167995001291145384,864691135162983725,myelinated
167995001291145384,864691135162983725,myelinated
167924632546967799,864691135162983725,myelinated
167924632546967799,864691135162983725,myelinated
167854263802790269,864691135162983725,myelinated
167854263802790269,864691135162983725,myelinated
167783895058612604,864691135162983725,myelinated
167783895058612604,864691135162983725,myelinated
167713526314434969,864691135162983725,myelinated
167713526314434969,864691135162983725,myelinated
167713526314434969,864691135162983725,myelinated
167643157570257355,864691135162983725,myelinated
167643088850780639,864691135162983725,myelinated
167572788826079756,864691135162983725,myelinated
167572788826079756,864691135162983725,myelinated
167502420081902080,864691135162983725,myelinated
167502351362425417,864691135162983725,myelinated
167431982618247661,864691135162983725,myelinated
167432051337724495,864691135162983725,myelinated
167432051337724495,864691135162983725,myelinated
167361682593546827,864691135162983725,myelinated
167361613874070117,864691135162983725,myelinated
167291245129892372,864691135162983725,myelinated
167291313849369126,864691135162983725,myelinated
167220876385714779,864691135162983725,myelinated
167220945105191410,864691135162983725,myelinated
167150576361013595,864691135162983725,myelinated
167150507641537059,864691135162983725,myelinated
167080207616835938,864691135162983725,myelinated
167080138897359373,864691135162983725,myelinated
167080138897359373,864691135162983725,myelinated
167009770153181745,864691135162983725,myelinated
167009838872658273,864691135162983725,myelinated
167009770220290087,864691135162983725,myelinated
166939401476112434,864691135162983725,myelinated
166939470195589124,864691135162983725,myelinated
166869032731934766,864691135162983725,myelinated
166798663987757139,864691135162983725,myelinated
166798663987757146,864691135162983725,myelinated
166798732707233849,864691135162983725,myelinated
166728363963056162,864691135162983725,myelinated
166728363963056162,864691135162983725,myelinated
166657995218878518,864691135162983725,myelinated
166658063938355280,864691135162983725,myelinated
166587626474700880,864691135162983725,myelinated
166587695194177610,864691135162983725,myelinated
166587695194177610,864691135162983725,myelinated
166517326449999975,864691135162983725,myelinated
166517326449999975,864691135162983725,myelinated
166446957705822323,864691135162983725,myelinated
166447026425299122,864691135162983725,myelinated
166376588961644683,864691135162983725,myelinated
166376657681121436,864691135162983725,myelinated
166306220217467053,864691135162983725,myelinated
166306220217467053,864691135162983725,myelinated
166306288936943843,864691135162983725,myelinated
180593548985369510,864691135162983725,myelinated
180523180241191644,864691135162983725,myelinated
180523248960668372,864691135162983725,myelinated
180452811497013993,864691135162983725,myelinated
180452811497013993,864691135162983725,myelinated
180523180241191622,864691135162983725,myelinated
180593548985369268,864691135162983725,myelinated
180593548985369284,864691135162983725,myelinated
180593548985369295,864691135162983725,myelinated
176717495284007143,864691135162983725,myelinated
176717564003483884,864691135162983725,myelinated
176787932747661529,864691135162983725,myelinated
176787864028184988,864691135162983725,myelinated
176787864028184988,864691135162983725,myelinated
176787864028184988,864691135162983725,myelinated
176787795308708392,864691135162983725,myelinated
176787795308708392,864691135162983725,myelinated
